id,source_id,source_name,title,content,published_at
2579,espn,ESPN,Injured F2 racer Correa placed in induced coma,The family of Juan Manuel Correa has released an update on the American driver's condition as he continues to recover from injuries sustained in the crash which claimed the life of F2 rival Anthoine Hubert.  Last Saturday at Belgium's Spa-Francorchamps circui… [+2179 chars],2019-09-07T07:30:00Z
2583,al-jazeera-english,Al Jazeera English,UFC 242: Khabib set for title defence at Abu Dhabi bout,Undefeated mixed martial artist Khabib Nurmagomedov is set to return to action after almost a year away from competition  headlining the Ultimate Fighting Championship's (UFC) 242 card in the United Arab Emirates.  Nurmagomedov  a supreme grappler hailing fro… [+3526 chars],2019-09-07T06:49:59Z
2587,abc-news,ABC News,SC  Kansas GOP scrap 2020 presidential preference votes,Republican leaders in South Carolina and Kansas have voted to scrap their presidential nominating contests in 2020  while party officials Nevada were deciding whether to follow suit as the GOP erects more hurdles for the long shots challenging President Donal… [+3794 chars],2019-09-07T17:18:00Z
2591,the-irish-times,The Irish Times,Russia and Ukraine move on long-awaited prisoners swap,Russia and Ukraine carried out a long-awaited prisoner swap on Saturday in a step that could thaw a deep freeze in relations since Moscows annexation of the Crimea region in 2014.  While the exchange of 35 prisoners on each side could help rebuild confidence … [+152 chars],2019-09-07T15:27:46Z
2595,the-irish-times,The Irish Times,Time running out to save nuclear deal  warns Iran,Irans atomic energy spokesman has issued fresh warnings about its nuclear deal with world powers.  Behrouz Kamalvandi of the Atomic Energy Organisation of Iran said on Saturday that his country had the ability to go beyond 20 per cent enrichment of uranium.  … [+1505 chars],2019-09-07T07:48:36Z
2599,the-irish-times,The Irish Times,The unknown adoption home in Blackrock  Dublin,Around the corner from the house where I grew up in Blackrock  Co Dublin  set back from a road called Temple Hill on the slope leading down to Dublin Bay  stands a stately old Georgian manor.  Today  Neptune House is surrounded by a ring of freshly built hous… [+16590 chars],2019-09-07T05:00:00Z
2603,bbc-news,BBC News,Ashes: England's Stuart Broad bowls a wide delivery to Australia's Steve Smith,,2019-09-07T16:56:51Z
2607,al-jazeera-english,Al Jazeera English,Hong Kong police on alert before planned protest at airport,Police have spread out across Hong Kong in a bit to thwart plans by anti-government protesters to block roads to the international airport in the their first mass mobilisation since the Chinese-ruled city's leader Carrie Lam made a surprise concession earlier… [+4061 chars],2019-09-07T09:00:18Z
2611,abc-news,ABC News,A plane carrying Russians freed by Ukraine has landed in Moscow as part of a prisoner exchange,A plane carrying Russians freed by Ukraine has landed in Moscow as part of a prisoner exchange.,2019-09-07T10:36:56Z
2615,the-irish-times,The Irish Times,British MPs prepare legal action to force Johnson to obey no-deal law,British MPs are preparing legal action in case Boris Johnson tries to defy legislation compelling him to seek a further delay to Brexit  Labour Party leader Jeremy Corbyn said on Saturday.  An opposition bill which would force the British prime minister to as… [+3537 chars],2019-09-07T14:42:00Z
2619,reuters,Reuters,F2 racer Correa in induced coma after crash,American driver Juan Manuel Correa was placed in a medically induced coma in a setback in his recovery from a fatal Formula Two crash last week in Belgium.   Correa  20  was injured in the crash that killed Anthoine Hubert last Saturday when the French driver… [+974 chars],2019-09-07T15:18:19Z
2623,reuters,Reuters,White House Democratic hopefuls woo pivotal New Hampshire vote,MANCHESTER  N.H. (Reuters) - A parade of Democratic presidential hopefuls courted thousands of New Hampshire activists on Saturday  promising they were the candidate who could unite the party and beat U.S. President Donald Trump in 2020.   At the Democratic s… [+3967 chars],2019-09-07T17:07:58Z
2627,al-jazeera-english,Al Jazeera English,Nazi design exhibition in Netherlands faces protests,Calls are being made in the Netherlands to ban an exhibition called Design of the Third Reich.  Al Jazeera's Natacha Butler reports from the city of Den Bosch in the Netherlands  where exhibits of Nazi propaganda are on the show opposite a synagogue.,2019-09-07T15:25:37Z
2631,the-irish-times,The Irish Times,More like the real deal as Ireland and Wales reshuffle their hands for farewell,Rugby World Cup warm-up: Ireland v Wales  Venue: Aviva Stadium. Kick-off: 2pm. How to follow: The Irish Times liveblog will begin at 1.30pm. On TV: Live on RTÉ 2 and Channel 4.  The squads have been finalised  the World Cup is a fortnight away  and Joe Schmid… [+7097 chars],2019-09-07T05:00:00Z
2635,business-insider,Business Insider,Meet the star women running Silicon Valley's largest IPOs; PE firms are hiring more undergrads,Meet the star women running Silicon Valley's largest IPOs at Goldman Sachs  Morgan Stanley  and JPMorgan   Facing outside criticism and investor concern over its all-male board  WeWork amended its IPO registration on Wednesday to include a new female board me… [+2700 chars],2019-09-07T13:22:09Z
2639,the-irish-times,The Irish Times,Seán Moncrieff: Is originality dead? Perhaps it never existed in the first place,Myself  Herself and Daughter Number Four went to see the Lion King. We all thought it was dreadful. It apes (pun!) the original film but contains additional scenes that explain what is patently obvious  along with a few glib eco-friendly sentiments. And the h… [+3336 chars],2019-09-07T05:00:00Z
2643,bbc-news,BBC News,Ashes: England's Ben Stokes edges Australia's Mitchell Starc to Steve Smith at Old Trafford,,2019-09-07T11:22:20Z
2647,cnn,CNN,The Bahamas' hurricane death toll is rising fast as survivors try to get out,Great Abaco  the Bahamas (CNN)Nearly a week after Hurricane Dorian turned parts of the northern Bahamas into piles of debris  the nation has only started unraveling the damage.   The death toll rose to 43 and officials say that number will go up drastically a… [+3425 chars],2019-09-07T08:21:45Z
2651,reuters,Reuters,Sudan's Bashir kept key to room with millions of euros  court hears,KHARTOUM (Reuters) - Sudan’s toppled former leader Omar al-Bashir was the only person with a key to a room at the presidential palace holding millions of euros  his last office manager testified on Saturday.   Speaking at Bashir’s trial on charges of possessi… [+2528 chars],2019-09-07T14:13:36Z
2655,the-new-york-times,The New York Times,Defying N.R.A.  Texas Lieutenant Governor Favors Background Checks on Private Gun Sales,That gap of stranger to stranger we have to close  in my view  Mr. Patrick told The Morning News  speaking about gun sales. When I talk to gun owners  N.R.A. members and voters  people dont understand why we allow strangers to sell guns to total strangers whe… [+1611 chars],2019-09-07T01:07:33Z
2659,business-insider,Business Insider,A 27-year-old Costco fanatic loves the store so much he got a Kirkland Signature tattoo and had a birthday party in the food court,Even though the decision was sudden  Ellinger says he regrets nothing.     It felt right   Ellinger said  adding that the tattoo artist didn't even flinch at the request.    To anyone who knew him  the tattoo made sense.     I think my friends know me and kne… [+410 chars],2019-09-07T13:00:00Z
2663,bbc-news,BBC News,Scotland v Belgium: Pick your team for the Euro 2020 qualifier at Hampden,<table><tr><th>Euro 2020 qualifying: Scotland v Belgium</th></tr>  <tr><td>Venue: Hampden Park  Glasgow Date: Monday  9 September Time: 19:45 BST</td></tr><tr><td>Coverage: Listen on BBC Radio Scotland and follow live text commentary on the BBC Sport Scotland… [+396 chars],2019-09-07T11:36:28Z
2667,business-insider,Business Insider,Jeff Bezos and his early Amazon employees used desks made out of recycled doors  and the reason behind it helps explain why Amazon became so successful (AMZN),In 2019  Amazon CEO Jeff Bezos is a billionaire many  many times over. And Amazon? It's one of the biggest companies in the world  of course.    But way back in the summer of 1998  Bezos' Amazon was still a fledgling startup — and Bezos was using a recycled d… [+2159 chars],2019-09-07T12:56:00Z
2671,cbs-news,CBS News,Inside the quest to build the world's fastest production car,Bugatti announced this week that one of its cars  a modified $3 million Chiron  was clocked at over 300 mph on a test track in Germany. That's the magic number that Bugatti and two other car companies have been chasing  in the quest to build the world's faste… [+3490 chars],2019-09-07T16:29:48Z
2675,business-insider,Business Insider,Trump administration goes on attack-mode against Washington Post reporters  suggesting should be banned from the White House,President Donald Trump lashed out at two Washington Post reporters on Twitter Saturday for a critical story. He said they  shouldn't even be allowed  in the White House.     The Washington Post's @PhilipRucker (Mr. Off the Record) &amp; @AshleyRParker  two na… [+1962 chars],2019-09-07T14:54:47Z
2679,business-insider,Business Insider,Chase's Ink Business Unlimited is perfect if you're a small-business owner who wants to earn both cash back and travel rewards  and it has no annual fee,Business owners have a lot to think about when it comes to how they manage their finances. To streamline and easily monitor company expenses  it's best to separate them from personal expenses.    For business owners who prefer earning cash back to travel rewa… [+5706 chars],2019-09-07T14:37:00Z
